순번,자원명,시도,시군구,주차장유형,경도,위도
8326,경상남도교육청 특수교육원,경상남도,밀양시,부설,128.7335386,35.39286252
8327,동편마을지하주차장,경기도,안양시,노외,126.9727415,37.40823855
8328,사직초등학교,충청북도,청주시,노상,127.4776899,36.63097875
8329,부림공영주차장,전라북도,부안군,노외,126.7328459,35.72776483
8330,태백동공영주차장(진양아파트옆),경상남도,창원시,노외,128.6780956,35.15348427
8331,송림4동 sk주택 앞,인천광역시,동구,노외,126.6530805,37.47853494
8332,화북면행정복지센터 부설주차장,경상북도,영천시,부설,128.9194498,36.10821342
8333,대청댐주차장,대전광역시,대덕구,노외,127.4742822,36.47231379
8334,미르유치원(미르초등학교 공동사용),세종특별자치시,-,노상,127.2544816,36.47313162
8335,인제,제주특별자치도,제주시,노외,126.5419339,33.50483466
8336,꽃동산 주차장,경상남도,창원시,노외,128.6432468,35.24244727
8337,기성동공영주차장,대전광역시,서구,노외,127.3412302,36.25418356
8338,고성시장 상가지하주차장,경상남도,고성군,노외,128.3230184,34.97713119
8339,저동초등학교,경기도,고양시,부설,126.7738784,37.66801128
8340,동상동행정복지센터,경상남도,김해시,부설,128.8834572,35.23685225
8341,화도 제3공영주차장,경기도,남양주시,노외,127.3076584,37.65329761
8342,다목적광장주차장,전라북도,장수군,노외,127.5808537,35.72885638
8343,별내동 노상 제9공영주차장,경기도,남양주시,노상,127.1129703,37.65208015
8344,북방면사무소 청사 본관앞,강원도,홍천군,노외,127.8533882,37.70557724
8345,이도1동 1696-9,제주특별자치도,제주시,노외,126.526381,33.50756327
8346,국민건강보험공단 홍천지사,강원도,홍천군,부설,127.9072001,37.70641498
8347,경상북도교육청금호도서관,경상북도,영천시,부설,128.8798349,35.93435388
8348,인천해송중학교,인천광역시,연수구,부설,126.6484699,37.37990415
8349,황지중학교,강원도,태백시,노상,128.9869546,37.16683116
8350,수비고등학교,경상북도,영양군,부설,129.2037522,36.76502287
8351,대산면 남가술마을 주차장,경상남도,창원시,노외,128.7068635,35.3356134
8352,태복교 주차장,경상남도,창원시,노외,128.6515632,35.25313489
8353,문흥1동쌈지,광주광역시,북구,노외,126.927849,35.18752653
8354,미탄주차장(쉬리 옆),강원도,평창군,노외,128.4994709,37.34133002
8355,비산동사무소,경상북도,구미시,부설,128.3721088,36.1193288
8356,청소년수련관 공영,대구광역시,달서구,노외,128.5585203,35.80747097
8357,신엄중학교,제주특별자치도,제주시,부설,126.3684672,33.47270585
8358,괴정로 노상주차장,대전광역시,서구,노상,127.3847954,36.337749
8359,용수중학교,부산광역시,북구,부설,129.0077614,35.23024848
8360,북산리 주차장,충청남도,서천군,노외,126.7098112,36.12350379
8361,연산중학교,충청남도,논산시,부설,127.2074785,36.21373406
8362,새마을시장,서울특별시,송파구,노상,127.0863248,37.5091148
8363,한신초등학교,서울특별시,도봉구,부설,127.0324273,37.65335584
8364,원평하수처리장,경상북도,구미시,부설,128.3476389,36.12673553
8365,김해교육지원청,경상남도,김해시,노상,128.8748979,35.23937368
8366,잠실고등학교,서울특별시,송파구,부설,127.106515,37.52293043
8367,문화의길 공한지 주차장,강원도,강릉시,노외,128.8950116,37.75498096
8368,옥현공원공영주차장,경상북도,안동시,노외,128.7003295,36.56793991
8369,마산삼진고등학교,경상남도,창원시,노상,128.4887045,35.11860589
8370,계남공영주차장,전라북도,장수군,노외,127.5783791,35.70313007
8371,서울대모초등학교,서울특별시,강남구,부설,127.0859938,37.48059845
8372,파주송화초등학교,경기도,파주시,부설,126.7793668,37.7745682
8373,시흥시보건소,경기도,시흥시,노외,126.7853514,37.4454927
8374,신장중앙시장공영주차장,경기도,평택시,노외,127.0533827,37.08053884
8375,두암1동주민센터,광주광역시,북구,노외,126.9289653,35.17103624
8376,영해고등학교,경상북도,영덕군,노외,129.4132252,36.54233749
8377,영월시네마 앞 제1주차장,강원도,영월군,노외,128.4704984,37.18450448
8378,검바위초등학교,경기도,시흥시,노상/노외,126.799004,37.43261346
8379,양동현장민원실 주차장,광주광역시,서구,노외,126.9071204,35.15008983
8380,사상초등학교주변,부산광역시,사상구,노상,128.9879157,35.16741069
8381,연동 국기로 제2,제주특별자치도,제주시,노외,126.4905849,33.47866473
8382,서남초등학교 주차장,충청남도,서천군,노상,126.6800647,36.05900337
8383,봉상시길,서울특별시,송파구,노상,127.0800406,37.51089294
8384,마산동중학교 ,경상남도,창원시,노상,128.5681332,35.22110594
8385,백운중학교,경기도,의왕시,노상/노외,126.9896699,37.39050409
8386,신포동 1가 69-4 주차장,경상남도,창원시,노상,128.5715757,35.19823231
8387,성환고등학교,충청남도,천안시,노상,127.1155193,36.9238786
8388,대화면 공원주차장,강원도,평창군,노외,128.4556565,37.49742059
8389,부산광역시 북구,충청북도,청주시,노상,127.4645545,36.63776915
8390,엑스포장 주차장,강원도,속초시,노외,128.585787,38.19135979
8391,아곡리 안찔,경상북도,칠곡군,노외,128.4241955,36.01051964
8392,김해여자중학교,경상남도,김해시,부설,128.8777008,35.24019103
8393,법상동 158-7 노상주차장,경상북도,안동시,노상,128.7250638,36.56801111
8394,용계동 공영주차장,대구광역시,동구,노외,128.6758924,35.87674707
8395,백마고등학교,경기도,고양시,부설,126.7940121,37.65198233
8396,선흘초등학교,제주특별자치도,제주시,부설,126.7046052,33.51505511
8397,창원지방검찰청옆 공영주차장,경상남도,창원시,노외,128.7003959,35.22631229
8398,다산공영주차장,경상북도,고령군,노외,128.4504943,35.8224685
8399,소룡동 은적사 공영주차장,전라북도,군산시,노외,126.6850122,35.97480411
8400,퇴계원고등학교 주차장,경기도,남양주시,노상,127.1448443,37.66040102
8401,철원초등학교,강원도,철원군,노상,127.2111788,38.21350105
8402,경포호수변 공영주차장,강원도,강릉시,노외,128.9111021,37.79865463
8403,나래초등학교,경기도,이천시,노외/부설,127.5856264,37.16746027
8404,백운호수제방 공영주차장,경기도,의왕시,노외,127.0007577,37.38321175
8405,삼성초등학교,경상남도,사천시,노상,128.0753912,35.0544403
8406,서구문화회관,대구광역시,서구,부설,128.5455378,35.87278996
8407,중도9리 공영주차장,충청남도,금산군,노외,127.4960404,36.10619019
8408,대연초등학교,부산광역시,남구,부설,129.0929267,35.13705161
8409,공주공원,경상남도,김해시,노외,128.8688483,35.23479508
8410,임고면행정복지센터 부설주차장,경상북도,영천시,부설,128.9738177,36.02049979
8411,심곡 바다부채길 주차장,강원도,강릉시,노외,129.0415666,37.68177628
8412,주천강 둔치,강원도,영월군,노외,128.2679101,37.26824004
8413,엄사중학교,충청남도,계룡시,부설,127.2299894,36.28815009
8414,양양군의회주차장,강원도,양양군,부설,128.6190609,38.07541964
8415,산청군보건의료원 옆 주차장,경상남도,산청군,노외,127.8852371,35.41545114
8416,역동로(신영아트빌) 노상주차장,경기도,광주시,노상,127.255519,37.40295088
8417,상면초등학교,경기도,가평군,노상,127.3711402,37.77608878
8418,범사마을주차장,경상남도,하동군,노외,127.8162205,35.01837732
8419,교동화물차공영주차장,경상북도,김천시,노외,128.097677,36.13236263
8420,백산마을 주차장,경상남도,의령군,노외,128.3777738,35.43184435
8421,관악역4환승주차장,경기도,안양시,노외,126.9088005,37.41965649
8422,목포산정초등학교,전라남도,목포시,노외,126.3903242,34.80144804
8423,수원원일중학교,경기도,수원시,부설,127.053545,37.26539571
8424,충주지사 주차장,충청북도,충주시,부설,127.9220108,36.9732492
8425,신포동 1가 71 주차장,경상남도,창원시,노상,128.5730292,35.19766566
8426,은계3 공영주차장,경기도,시흥시,노외,126.8023899,37.43682051
8427,어린이공원 공영주차장,충청남도,태안군,노외,126.3007281,36.75665264
8428,대영고등학교,경상북도,영주시,노상,128.6322246,36.8089799
8429,청명1길공영주차장,경기도,군포시,노외,126.9478612,37.35051634
8430,축동초등학교,경상남도,사천시,부설,128.0906241,35.10779206
8431,조양유치원,충청남도,홍성군,노상,126.661513,36.60700621
8432,성연중학교,충청남도,서산시,노상,126.4617895,36.83692899
8433,송원초등학교,경상북도,군위군,노외,128.4760713,36.25434194
8434,서울거원초등학교,서울특별시,송파구,부설,127.1449361,37.48762503
8435,화물차 공영차고지,전라북도,고창군,노외,126.6965073,35.43509992
8436,저도연육교 제1공영주차장,경상남도,창원시,노외,128.5624506,35.06850227
8437,언남초등학교,경기도,용인시,부설,127.1195878,37.28975883
8438,대구달성초등학교,대구광역시,서구,부설,128.5796645,35.88278444
8439,진량 신상리 공영주차장,경상북도,경산시,노외,128.822799,35.87303187
8440,가음동 24-2 임시 공영주차장,경상남도,창원시,노외,128.6968569,35.20653238
8441,산짓물,제주특별자치도,제주시,노외,126.5289549,33.51598402
8442,구미경찰서앞,경상북도,구미시,노상,128.3466823,36.11944815
8443,디피랑 1 주차장,경상남도,통영시,노외,128.4272055,34.84304108
8444,수원보호관찰소여주지소,경기도,여주시,노상,127.6397,37.29340116
8445,여성회관서민들(한방향),강원도,영월군,노상,128.468493,37.18471063
8446,오치2동쌈지,광주광역시,북구,노외,126.9035214,35.19033192
8447,송정택지 2주차장,강원도,평창군,노외,128.5616307,37.6339333
8448,거제여자상업고등학교,경상남도,거제시,노외,128.5946948,34.85121955
8449,만월3호,인천광역시,남동구,노외,126.7276536,37.46427892
8450,창덕중학교,경상남도,창원시,부설,128.6888058,35.27745753
8451,대구북비산초등학교,대구광역시,서구,노상,128.5643756,35.8815459
8452,김천동신초등학교,경상북도,김천시,부설,128.1218127,36.1314424
8453,망원,서울특별시,마포구,노상,126.9047079,37.55237858
8454,선등거리 주차타워,강원도,화천군,기타,127.7078115,38.10425166
8455,석촌제1호,인천광역시,남동구,노외,126.7129232,37.46122784
8456,가양로 노상주차장,경상남도,창원시,노상,128.7020635,35.20854669
8457,구암동 78-9 공영주차장,경상남도,창원시,노상,128.5918284,35.24624271
8458,은행제5,경기도,성남시,노외,127.1718819,37.45269397
8459,조암중학교,대구광역시,달서구,부설,128.5241681,35.8231484
8460,송정지구 노외주차장,경기도,광주시,노외,127.2570753,37.42002728
8461,화성반월중학교,경기도,화성시,노상,127.0542861,37.22388567
8462,대장동 공영주차장,경상남도,창원시,노외,128.7792111,35.13915638
8463,상모중학교,경상북도,구미시,노상,128.3596022,36.09083563
8464,발안중학교,경기도,화성시,노상,126.9187019,37.13289528
8465,한서초등학교,강원도,홍천군,노외,127.6019824,37.6925275
8466,경상북도인재개발원,대구광역시,북구,노외,128.5569909,35.95625998
8467,군북초등학교,경상남도,함안군,노상,128.3462084,35.25720743
8468,죽장초등학교상옥분교장,경상북도,포항시,부설,129.2138948,36.24665359
8469,도장중학교,경기도,군포시,부설,126.9269137,37.35560813
8470,운신초등학교,충청남도,서산시,노상,126.5623281,36.75696397
8471,광주경찰서앞 노상주차장,경기도,광주시,노상,127.2404433,37.41002179
8472,서귀서초등학교,제주특별자치도,서귀포시,부설,126.5560258,33.25432127
8473,감전초등학교,부산광역시,사상구,부설,128.9886679,35.15574588
8474,덕이고등학교,경기도,고양시,부설,126.7545448,37.69580559
8475,합성2동 262-1 공영주차장,경상남도,창원시,노상,128.5873688,35.23770698
8476,경기도안성교육지원청,경기도,안성시,노상,127.2730891,37.01152616
8477,안심2동 공영주차장,대구광역시,동구,노외,128.6867048,35.8754773
8478,상갈초등학교,경기도,용인시,노상,127.1109979,37.26425129
8479,향교주차장,경상남도,하동군,노외,127.744605,35.07056754
8480,구시장 공영주차장,경상북도,봉화군,노외,128.7390793,36.88939698
8481,콩사랑 옆,강원도,양구군,노상,127.9866328,38.10315439
8482,옥산중학교,경상북도,의성군,노상,128.8099059,36.3941915
8483,미조면 공영주차장,경상남도,남해군,노외,128.0459923,34.71203221
8484,노벨요양병원 앞 공영주차장,광주광역시,동구,노상,126.9148288,35.1558907
8485,도로관리사업소 차량등록과,경기도,고양시,부설,126.8077373,37.66586366
8486,덕계2 임시공영주차장,경상남도,양산시,노외,129.1469386,35.37134491
8487,감물면사무소,충청북도,괴산군,부설,127.8749778,36.83670582
